filepath,emotion
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1055_TIE_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1038_ITS_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_05/03-01-01-01-02-01-05.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1060_WSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_room_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1073_TIE_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1044_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-02-01-01-02-02.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1034_IEO_SAD_HI.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1013_TAI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1015_MTI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1028_WSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1049_TIE_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1085_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1064_TIE_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1007_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1085_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1085_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_16/03-01-03-02-02-01-16.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1040_ITS_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_07/03-01-03-02-01-02-07.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1089_ITS_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1050_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1077_ITS_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_14/03-01-07-01-02-01-14.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_turn_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_04/03-01-08-02-02-02-04.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1063_TSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1021_IWL_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1018_IEO_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1013_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_17/03-01-08-02-01-01-17.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_boat_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1019_TAI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1088_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-03-02-02-01-10.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1078_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1052_MTI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1002_DFA_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_dab_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_luck_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1071_MTI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_13/03-01-03-01-01-02-13.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_time_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_when_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_mess_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_fall_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1059_WSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1063_TAI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1057_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_goose_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1076_ITH_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_24/03-01-08-01-02-02-24.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1022_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-04-01-02-02-19.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_TAI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_choice_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-01-01.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1076_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1031_IEO_FEA_LO.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_08/03-01-06-01-02-02-08.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-08-02-01-01-10.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_thought_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_gaze_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1054_IWW_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-02-01-01-02-10.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-08-02-02-02-02.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_lean_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_sour_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_ton_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-01-24.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-02-01-01-01-12.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1031_TSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-05-01-01-01-15.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1015_MTI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-08-01-01-02-19.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1003_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1009_IEO_SAD_MD.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_search_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_jail_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-08-01-02-02-21.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_IWW_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_16/03-01-04-02-01-01-16.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1045_IOM_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1030_IWW_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_23/03-01-08-01-01-01-23.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1063_IEO_DIS_MD.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1041_WSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_01/03-01-02-01-02-02-01.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_pool_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_11/03-01-08-02-01-01-11.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1009_DFA_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_ITS_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_goose_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1037_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1061_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-07-01-01-02-20.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_tell_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-04-02-02-01-21.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1063_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-02-11.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1035_TIE_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1078_TAI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-08-01-01-02-02.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_07/03-01-02-01-02-02-07.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-06-02-02-01-21.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1078_TAI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1010_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_wire_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1085_ITH_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_gun_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_wire_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1059_ITS_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1040_ITS_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1030_ITS_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1021_IEO_HAP_LO.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1077_IEO_ANG_MD.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1058_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_team_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_22/03-01-05-02-02-02-22.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1031_IEO_SAD_MD.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_pick_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1040_TAI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-08-01-02-01-20.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1051_TIE_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1023_ITH_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-02-02-02-02-10.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-03-01-01-01-02.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1072_ITS_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-07-02-01-01-12.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1086_TAI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_get_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-06-01-02-02-19.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_luck_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1054_ITS_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1057_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1055_DFA_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1087_WSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_mob_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-02-16.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1084_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_sure_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_thin_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1032_DFA_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_hole_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_IEO_HAP_HI.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1027_TAI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-02-02-01-02-02.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1082_WSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1026_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-08-02-01-01-20.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-02-01-02-02-15.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_09/03-01-02-02-01-01-09.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_08/03-01-02-02-01-02-08.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_07/03-01-02-01-01-02-07.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_WSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1080_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_hall_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_08/03-01-05-01-01-02-08.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-02-02-02-02-02.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1081_IEO_SAD_HI.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1023_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1016_IWW_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1088_IEO_ANG_LO.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_hate_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1048_ITS_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_DFA_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_came_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1068_MTI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1057_TSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1068_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1071_IWW_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1036_DFA_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1009_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1044_IEO_FEA_LO.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-02-01-02-01-02.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1025_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1072_IEO_SAD_LO.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_TAI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1005_DFA_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1020_TSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1074_IEO_FEA_MD.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1051_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1036_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1028_IEO_ANG_LO.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_07/03-01-06-01-02-02-07.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_rat_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_said_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_deep_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1002_IWW_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-02-02-02-02-20.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_room_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_join_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-04-02-02-02-19.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1034_TSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_14/03-01-03-01-02-01-14.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-02-02-01-01-15.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1015_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1001_TSI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_join_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_04/03-01-01-01-01-01-04.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_MTI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_TSI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-02-24.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-02-02-02-01-10.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_south_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_03/03-01-02-01-02-02-03.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1061_MTI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_ITH_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_14/03-01-02-02-01-01-14.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-05-02-02-01-21.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1067_TAI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_IWW_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1013_IWL_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_TSI_SAD_XX.wav,sad
